ag_update_date,ag_id,ag_name,ag_gender,ag_date_of_birth,ag_gov_id,ag_license_number,ag_license_issue_date,ag_license_expiry_date,ag_ctgry,ag_expertise_cd,ag_experience,ag_lang,ag_contact_number,ag_email,ag_address_line_1,ag_address_line_2,ag_address_line_3,ag_city,ag_district,ag_state,ag_country,ag_pin_code,ag_since,ag_service_area_type,ag_product,ag_sales_manager_id,ag_account_no,FRAUD_CLAIM_CNT_YR_1,FRAUD_CLAIM_CNT_YR_2,FRAUD_CLAIM_CNT_YR_3,TOTAL_FRAUD_CNT,FRAUD_RATIO,FRAUD_FLG,CLAIM_CNT_LAST_1_WK,CLAIM_CNT_LAST_2_WK,CLAIM_CNT_LAST_4_WK,CLAIM_CNT_YR_1,CLAIM_CNT_YR_2,CLAIM_CNT_YR_3,CLAIM_CASHLESS_CNT_YR_1,CLAIM_CASHLESS_CNT_YR_2,CLAIM_CASHLESS_CNT_YR_3,CLAIM_REIM_CNT_YR_1,CLAIM_REIM_CNT_YR_2,CLAIM_REIM_CNT_YR_3,CLAIM_APPR_CNT_YR_1,CLAIM_APPR_CNT_YR_2,CLAIM_APPR_CNT_YR_3,CLAIM_CASHLESS_APPR_CNT_YR_1,CLAIM_CASHLESS_APPR_CNT_YR_2,CLAIM_CASHLESS_APPR_CNT_YR_3,CLAIM_REJECTED_CNT_LAST_1_WK,CLAIM_REJECTED_CNT_LAST_2_WK,CLAIM_REJECTED_CNT_LAST_4_WK,CLAIM_REJECTED_RATIO_LAST_1_WK,CLAIM_REJECTED_RATIO_LAST_2_WK,CLAIM_REJECTED_RATIO_LAST_4_WK,CLAIM_REJECTED_CNT_YR_1,CLAIM_REJECTED_CNT_YR_2,CLAIM_REJECTED_CNT_YR_3,CLAIM_AMT_YR_1,CLAIM_AMT_YR_2,CLAIM_AMT_YR_3,APPROVED_AMT_YR_1,APPROVED_AMT_YR_2,APPROVED_AMT_YR_3,APPROVED_CASHLESS_AMT_YR_1,APPROVED_CASHLESS_AMT_YR_2,APPROVED_CASHLESS_AMT_YR_3,APPROVED_REIM_AMT_YR_1,APPROVED_REIM_AMT_YR_2,APPROVED_REIM_AMT_YR_3,AVG_ICR,CLAIM_DIST_HOSP_CNT_YR_1,CLAIM_DIST_HOSP_CNT_YR_2,CLAIM_DIST_HOSP_CNT_YR_3,CLAIM_REIM_APPR_CNT_YR_1,CLAIM_REIM_APPR_CNT_YR_2,CLAIM_REIM_APPR_CNT_YR_3,CLAIMED_BY_TOT_POL_CNT_YR_1,CLAIMED_BY_TOT_POL_CNT_YR_2,CLAIMED_BY_TOT_POL_CNT_YR_3,CLAIMED_POLICY_CNT_YR_1,CLAIMED_POLICY_CNT_YR_2,CLAIMED_POLICY_CNT_YR_3,CUST_CNT_YR_1,CUST_CNT_YR_2,CUST_CNT_YR_3,ICR_YR_1,ICR_YR_2,ICR_YR_3,POL_LAPSE_YR_1,POL_LAPSE_YR_2,POL_SALES_GROWTH_YR_1,POL_SALES_GROWTH_YR_2,POLICY_ACTIVE_CNT_YR_1,POLICY_ACTIVE_CNT_YR_2,POLICY_ACTIVE_CNT_YR_3,POLICY_EXP_CNT_YR_1,POLICY_EXP_CNT_YR_2,POLICY_EXP_CNT_YR_3,POLICY_REN_CNT_YR_1,POLICY_REN_CNT_YR_2,POLICY_REN_CNT_YR_3,POLICY_SOLD_CNT_YR_1,POLICY_SOLD_CNT_YR_2,POLICY_SOLD_CNT_YR_3,POLICY_SOLD_PREM_YR_1,POLICY_SOLD_PREM_YR_2,POLICY_SOLD_PREM_YR_3,POLICY_SUM_INSURED_YR_1,POLICY_SUM_INSURED_YR_2,POLICY_SUM_INSURED_YR_3,AGENT_VINTAGE,HIGH_CLAIM_RATIO_30D,MEMBER_BANKMATCH_FLG,AGENT_SHARED_BANK_MEMBER_ID,MEMBER_MOBMATCH_FLG,AGENT_SHARED_MOB_MEMBER_ID,HIGH_HOSP_OVERLAP_30D_FLG,AGENT_POL_SOLD_LAST_30D_CNT,AGT_SOLD_POL_CLAIMED_LAST30D_CNT,AGENT_TOTAL_CLAIMS_LAST_30D_CNT,AGT_TOP_HOSP_CLAIM_CNT_LAST30D,AGT_RECENT_SALE_CLAIM_RATIO_30D,AGT_HOSP_CONCENTRATION_RATIO30D,AGT_TOP_HOSP_CLAIM_CNT_LAST01Y
2025-08-13,AG1031,Armaan Sunder,F,1981-06-09,UID-939528414623,LIC/We/72122,2022-12-29,2029-06-26,BO,GEN,5,Hindi/English/Bengali,98650143936,armaan67@example.com,07 Dugar Ganj,Chaudhary Nagar,Street,Howrah,Howrah,West Bengal,India,713943,2019-09-05,Rural,Health,SM1025,982719331087,1,0,0.0,1.0,0.015625,1,3.0,4.0,9.0,39,25,0.0,27,18,0,12,7,0,33,23,0,25,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,25152159.2,12581092.48,0.0,18160974.13,10577335.83,0.0,14773993.919999998,8014335.1899999995,0.0,3386980.21,2563000.64,0.0,1.4733042590450018,26,19,0.0,8,6,0,0.4444444444444444,0.3333333333333333,0.0,28,21,0.0,185,185,0.0,2.7931329891747496,1.6267797879602552,0.0,1.0,-inf,-100.0,0.0,63,63,0.0,63,0.0,0.0,0.0,16,0.0,0.0,63,0.0,0.0,6502008.39,0.0,0.0,103118804.18,0.0,5.90280629705681,0,0,0,0,0,0,0.0,0.0,9.0,2.0,0.0,0.2222222222222222,3
2025-08-13,AG1032,Lavanya Hayre,M,1977-06-09,UID-450040274890,LIC/De/82546,2025-01-04,2028-01-27,MI,LFE,1,Hindi/English,99767258452,lavanya48@example.com,42/54 Sagar Circle,Doshi Marg,Street,New Delhi,New Delhi,Delhi,India,110030,2024-06-12,Rural,Motor,SM1005,579130329072,0,0,0.0,0.0,0.0,0,0.0,2.0,3.0,31,31,0.0,24,20,0,7,11,0,25,29,0,19,18,0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,4,1,0,16825788.509999998,17709986.05,0.0,11457013.86,14822072.67,0.0,7759655.419999999,12530970.44,0.0,3697358.44,2291102.23,0.0,1.1808547874864506,25,27,0.0,6,11,0,0.4098360655737705,0.4262295081967213,0.0,25,26,0.0,170,170,0.0,1.5444680299029732,1.998096332556379,0.0,1.0,-inf,-100.0,0.0,61,61,0.0,61,0.0,0.0,0.0,22,0.0,0.0,61,0.0,0.0,7418097.13,0.0,0.0,111636664.8,0.0,1.1334702258726899,0,0,0,0,0,0,0.0,0.0,3.0,1.0,0.0,0.3333333333333333,3
2025-08-13,AG1033,Vaibhav Bose,M,1966-06-05,UID-230379654797,LIC/De/43283,2009-06-15,2029-09-02,PO,LFE,17,Hindi/English,99673081584,vaibhav97@example.com,89 Mani Marg,Butala Circle,Street,New Delhi,New Delhi,Delhi,India,110060,2007-11-18,Rural,Combo,SM1035,51022717638,1,0,0.0,1.0,0.02631578947368421,1,2.0,3.0,4.0,29,9,0.0,22,4,0,7,5,0,24,8,0,18,3,0,1.0,1.0,1.0,0.5,0.3333333333333333,0.25,2,1,0,21500953.0,4805413.41,0.0,16055734.200000001,3932469.21,0.0,12229949.48,926964.0700000001,0.0,3825784.72,3005505.1399999997,0.0,1.272007066020256,24,8,0.0,6,5,0,0.5106382978723404,0.19148936170212766,0.0,24,9,0.0,125,125,0.0,3.0652590831138258,0.7507621149469421,0.0,1.0,-inf,-100.0,0.0,47,47,0.0,47,0.0,0.0,0.0,9,0.0,0.0,47,0.0,0.0,5237969.7,0.0,0.0,77969770.18,0.0,17.700205338809035,0,0,0,0,0,0,0.0,0.0,4.0,1.0,0.0,0.25,3
2025-08-13,AG1034,Nakul Tiwari,F,1998-10-11,VOTER-B365720,LIC/De/34597,2023-12-02,2027-10-18,IM,GEN,2,Hindi/English,99088533605,nakul68@example.com,97/003 Sodhi Nagar,Kanda Zila,Street,New Delhi,New Delhi,Delhi,India,110092,2022-11-28,Urban,Motor,SM1003,815062498114,0,0,0.0,0.0,0.0,0,0.0,1.0,4.0,64,28,0.0,49,22,0,15,6,0,53,26,0,40,20,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,25824139.97,14061492.21,0.0,17190703.76,11301755.959999999,0.0,12436398.54,9082382.649999999,0.0,4754305.220000001,2219373.31,0.0,1.2444230961979252,38,24,0.0,13,6,0,0.5617977528089888,0.30337078651685395,0.0,50,27,0.0,265,265,0.0,2.2524389619992258,1.4808303265945502,0.0,1.0,-inf,-100.0,0.0,89,89,0.0,89,0.0,0.0,0.0,18,0.0,0.0,89,0.0,0.0,7632039.78,0.0,0.0,124627370.4,0.0,2.6721423682409307,0,0,0,0,0,0,0.0,0.0,4.0,1.0,0.0,0.25,4
2025-08-13,AG1035,Vanya Swaminathan,M,1978-09-30,VOTER-B943238,LIC/Ma/92091,2020-09-18,2027-01-03,PO,LFE,9,Hindi/English/Marathi,99717086579,vanya68@example.com,84 Wali Chowk,Upadhyay Nagar,Street,Pune,Pune,Maharashtra,India,444436,2016-02-15,Urban,Combo,SM1045,512702977255,0,0,0.0,0.0,0.0,0,0.0,2.0,7.0,42,29,0.0,34,25,0,8,4,0,35,24,0,28,20,0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,5,1,0,23021472.26,17767699.66,0.0,16054429.25,12216772.39,0.0,12578538.24,9712116.709999999,0.0,3475891.0100000002,2504655.68,0.0,1.5745552821294357,26,24,0.0,7,4,0,0.4626865671641791,0.31343283582089554,0.0,31,21,0.0,207,207,0.0,2.6824384791690252,2.041227367219282,0.0,1.0,-inf,-100.0,0.0,67,67,0.0,67,0.0,0.0,0.0,14,0.0,0.0,67,0.0,0.0,5985013.03,0.0,0.0,104848950.75,0.0,9.456536618754278,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,0.14285714285714285,4
2025-08-13,AG1036,Seher Hegde,F,1994-07-23,VOTER-B739595,LIC/Ka/42914,2022-01-17,2028-03-15,MI,HLT,7,Hindi/English/Kannada,98505522816,seher43@example.com,77/910 Kata Chowk,Sandhu Ganj,Street,Mysore,Mysore,Karnataka,India,564612,2017-12-01,Urban,Combo,SM1037,198052540985,0,0,0.0,0.0,0.0,0,0.0,1.0,5.0,43,33,0.0,31,22,0,12,11,0,33,27,0,24,20,0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0,40886608.74,24083837.700000003,0.0,24217687.45,14326764.96,0.0,18567809.03,11050265.08,0.0,5649878.42,3276499.88,0.0,1.6584489626336116,33,22,0.0,9,7,0,0.4861111111111111,0.375,0.0,35,27,0.0,227,227,0.0,3.126037298567309,1.8493095893335258,0.0,1.0,-inf,-100.0,0.0,72,72,0.0,72,0.0,0.0,0.0,9,0.0,0.0,72,0.0,0.0,7747088.45,0.0,0.0,128154936.66,0.0,7.663244353182751,0,0,0,0,0,0,0.0,0.0,5.0,1.0,0.0,0.2,3
2025-08-13,AG1037,Kismat Loyal,F,1979-08-23,VOTER-E202763,LIC/Ka/19110,2024-12-27,2027-03-04,MI,LFE,0,Hindi/English/Kannada,99546667722,kismat70@example.com,48- Bera Circle,Chand Circle,Street,Mysore,Mysore,Karnataka,India,583295,2024-08-26,Rural,Life,SM1004,991492415125,1,0,0.0,1.0,0.012345679012345678,1,4.0,4.0,7.0,56,25,0.0,45,14,0,11,11,0,43,22,0,35,12,0,0.0,0.0,0.0,0.0,0.0,0.0,5,0,0,43472024.61,23082963.05,0.0,32236573.84,16784302.37,0.0,24642547.349999998,7641243.48,0.0,7594026.49,9143058.89,0.0,2.2358627852328214,32,23,0.0,8,10,0,0.5588235294117647,0.2647058823529412,0.0,38,18,0.0,194,194,0.0,4.4109710807798255,2.2966172749186393,0.0,1.0,-inf,-100.0,0.0,68,68,0.0,68,0.0,0.0,0.0,26,0.0,0.0,68,0.0,0.0,7308271.41,0.0,0.0,119626939.49,0.0,0.9281314168377823,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,0.14285714285714285,4
2025-08-13,AG1038,Mohanlal Bahri,F,1980-11-12,VOTER-C179036,LIC/De/84367,2008-11-14,2030-07-11,IM,GEN,17,Hindi/English,97452249824,mohanlal31@example.com,08/781 Chaudhari Marg,Swaminathan Zila,Street,New Delhi,New Delhi,Delhi,India,110097,2008-05-19,Rural,Health,SM1007,222326953141,1,0,0.0,1.0,0.0125,1,3.0,3.0,5.0,47,33,0.0,33,25,0,14,8,0,43,29,0,30,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,43660985.32,22439875.8,0.0,33429718.23,16548060.48,0.0,26505124.359999996,11808013.52,0.0,6924593.870000001,4740046.96,0.0,1.7116357652198122,30,25,0.0,13,8,0,0.4634146341463415,0.32926829268292684,0.0,38,27,0.0,208,208,0.0,3.4346965483825973,1.700210747276839,0.0,1.0,-inf,-100.0,0.0,82,82,0.0,82,0.0,0.0,0.0,12,0.0,0.0,82,0.0,0.0,9732946.64,0.0,0.0,160119438.68,0.0,17.19917864476386,0,0,0,0,0,0,0.0,0.0,6.0,1.0,0.0,0.16666666666666666,3
2025-08-13,AG1039,Indranil De,M,1976-02-18,UID-964837642482,LIC/Ta/64448,2025-01-12,2027-11-30,CO,GEN,12,Hindi/English/Tamil,98383619041,indranil45@example.com,30- Chandran,Buch Road,Street,Chennai,Chennai,Tamil Nadu,India,697579,2013-07-18,Rural,Life,SM1033,442339506648,0,0,0.0,0.0,0.0,0,0.0,0.0,3.0,45,28,0.0,32,24,0,13,4,0,43,21,0,30,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,26734709.29,17990873.91,0.0,21335168.55,11335082.1,0.0,15292796.590000002,8774243.63,0.0,6042371.959999999,2560838.47,0.0,1.2259125717449273,30,18,0.0,13,4,0,0.46153846153846156,0.28205128205128205,0.0,36,22,0.0,249,249,0.0,2.4017310083669647,1.2760067068678176,0.0,1.0,-inf,-100.0,0.0,78,78,0.0,78,0.0,0.0,0.0,17,0.0,0.0,78,0.0,0.0,8883246.49,0.0,0.0,135189170.6,0.0,12.035592060232718,0,0,0,0,0,0,0.0,0.0,5.0,2.0,0.0,0.4,4
2025-08-13,AG1040,Nakul Sidhu,M,1990-10-04,ADHAR-1328-4410-5219,LIC/We/46576,2023-07-16,2030-06-19,IM,HLT,3,Hindi/English/Bengali,97698070388,nakul85@example.com,H.No. 112- Basu Zila,Konda Zila,Street,Howrah,Howrah,West Bengal,India,769204,2021-11-28,Urban,Health,SM1009,384105898774,0,0,0.0,0.0,0.0,0,2.0,5.0,10.0,63,37,0.0,41,31,0,22,6,0,54,30,0,36,26,0,1.0,2.0,3.0,0.5,0.4,0.3,6,3,0,47871679.1,31496582.6,0.0,34410550.22,20249756.28,0.0,25835341.450000003,18793110.46,0.0,8575208.77,1456645.82,0.0,1.9098145998720042,34,25,0.0,18,4,0,0.5875,0.4125,0.0,47,33,0.0,252,252,0.0,3.6068826946543817,2.122561104961631,0.0,1.0,-inf,-100.0,0.0,80,80,0.0,80,0.0,0.0,0.0,17,0.0,0.0,80,0.0,0.0,9540246.56,0.0,0.0,152167265.1,0.0,3.671457905544148,0,0,0,0,0,0,0.0,0.0,10.0,2.0,0.0,0.2,4
2025-08-13,AG1041,Elakshi Sachdev,F,1996-03-18,ADHAR-1331-6519-3039,LIC/Ka/15055,2023-12-19,2028-05-03,BO,GEN,19,Hindi/English/Kannada,98216426113,elakshi85@example.com,H.No. 91 Bath Circle,Sami Circle,Street,Mysore,Mysore,Karnataka,India,587778,2006-07-15,Rural,Combo,SM1001,485493321857,0,0,0.0,0.0,0.0,0,1.0,3.0,5.0,39,37,0.0,34,25,0,5,12,0,35,29,0,30,21,0,0.0,0.0,0.0,0.0,0.0,0.0,2,3,0,21445299.55,14562040.33,0.0,15936550.29,10980949.92,0.0,13526312.15,7442074.449999999,0.0,2410238.14,3538875.4699999997,0.0,1.0997597025375128,27,27,0.0,5,8,0,0.3950617283950617,0.38271604938271603,0.0,32,31,0.0,247,247,0.0,1.9533436243711852,1.345935483241353,0.0,1.0,-inf,-100.0,0.0,81,81,0.0,81,0.0,0.0,0.0,20,0.0,0.0,81,0.0,0.0,8158600.51,0.0,0.0,128204353.99,0.0,19.044490075290895,0,0,0,0,0,0,0.0,0.0,5.0,2.0,0.0,0.4,3
2025-08-13,AG1042,Hunar Malhotra,F,1994-09-24,ADHAR-2287-5156-4484,LIC/Ka/75638,2023-04-08,2027-03-25,IM,LFE,17,Hindi/English/Kannada,99799642181,hunar14@example.com,H.No. 76- Balasubramanian Path,Joshi Ganj,Street,Bangalore,Bangalore,Karnataka,India,583941,2008-06-04,Rural,Motor,SM1034,410548410436,0,0,0.0,0.0,0.0,0,1.0,3.0,3.0,28,28,0.0,22,20,0,6,8,0,25,23,0,19,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0,13910678.72,20013794.86,0.0,11792962.399999999,14712868.61,0.0,7305239.92,8469490.22,0.0,4487722.4799999995,6243378.389999999,0.0,1.5110294299085794,24,23,0.0,6,6,0,0.30158730158730157,0.30158730158730157,0.0,19,19,0.0,195,195,0.0,2.016859601060889,2.5162286886648495,0.0,1.0,-inf,-100.0,0.0,63,63,0.0,63,0.0,0.0,0.0,9,0.0,0.0,63,0.0,0.0,5847190.55,0.0,0.0,94809766.68,0.0,17.155373032169745,0,0,0,0,0,0,0.0,0.0,3.0,1.0,0.0,0.3333333333333333,2
2025-08-13,AG1043,Zeeshan Lad,M,2001-03-07,VOTER-A141744,LIC/De/43364,2011-08-05,2029-07-02,MI,GEN,19,Hindi/English,98923985013,zeeshan70@example.com,50- Garg Chowk,Soni,Street,New Delhi,New Delhi,Delhi,India,110052,2005-09-24,Rural,Health,SM1033,760712498896,1,0,0.0,1.0,0.011904761904761904,1,1.0,2.0,7.0,45,39,0.0,36,32,0,9,7,0,37,33,0,30,27,0,1.0,1.0,1.0,1.0,0.5,0.14285714285714285,2,2,0,26094927.6,24604917.18,0.0,19528946.39,18586056.07,0.0,17394310.62,16169458.39,0.0,2134635.77,2416597.68,0.0,1.5664468120589528,32,29,0.0,7,6,0,0.4675324675324675,0.37662337662337664,0.0,36,29,0.0,224,224,0.0,2.4077964455798986,2.29154399059696,0.0,1.0,-inf,-100.0,0.0,77,77,0.0,77,0.0,0.0,0.0,10,0.0,0.0,77,0.0,0.0,8110713.19,0.0,0.0,132268139.69,0.0,19.849418206707735,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,0.14285714285714285,3
2025-08-13,AG1044,Divyansh Garde,F,1968-12-16,UID-722064508179,LIC/Ta/30993,2025-02-15,2030-07-13,CO,HLT,1,Hindi/English/Tamil,97024288450,divyansh23@example.com,H.No. 26 Swaminathan Nagar,Talwar Zila,Street,Coimbatore,Coimbatore,Tamil Nadu,India,637530,2024-07-11,Urban,Motor,SM1025,787103895373,1,0,0.0,1.0,0.016129032258064516,1,1.0,4.0,6.0,41,21,0.0,32,16,0,9,5,0,35,20,0,27,15,0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,0,18288698.45,12009898.44,0.0,13468294.28,9860793.5,0.0,10779751.77,8538019.219999999,0.0,2688542.51,1322774.28,0.0,1.1859990339886368,29,19,0.0,8,5,0,0.40789473684210525,0.25,0.0,31,19,0.0,222,222,0.0,2.0540945479122397,1.5039025540536712,0.0,1.0,-inf,-100.0,0.0,76,76,0.0,76,0.0,0.0,0.0,12,0.0,0.0,76,0.0,0.0,6556803.48,0.0,0.0,105449511.73,0.0,1.054072553045859,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,0.14285714285714285,3
2025-08-13,AG1045,Navya Chaudry,M,1972-04-06,ADHAR-2318-3528-3352,LIC/Ta/46269,2025-06-22,2028-08-05,CO,GEN,0,Hindi/English/Tamil,98320696932,navya96@example.com,384 Koshy Circle,Divan Path,Street,Madurai,Madurai,Tamil Nadu,India,611362,2025-02-01,Urban,Health,SM1032,888598613063,0,0,0.0,0.0,0.0,0,1.0,3.0,5.0,32,21,0.0,28,17,0,4,4,0,27,20,0,23,16,0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,19175552.85,13215434.26,0.0,15510219.8,11543512.77,0.0,14171220.469999999,9572324.6,0.0,1338999.33,1971188.17,0.0,1.6638448381244553,26,17,0.0,4,4,0,0.3728813559322034,0.288135593220339,0.0,22,17,0.0,204,204,0.0,2.861704840797765,2.1298296735756006,0.0,1.0,-inf,-100.0,0.0,59,59,0.0,59,0.0,0.0,0.0,12,0.0,0.0,59,0.0,0.0,5419922.97,0.0,0.0,90767999.55,0.0,0.4928131416837782,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,0.14285714285714285,3
2025-08-13,AG1046,Mahika Baria,F,1998-05-17,UID-831084121552,LIC/We/88248,2018-10-29,2028-07-12,IM,HLT,8,Hindi/English/Bengali,98328004181,mahika52@example.com,189- Dube,Sehgal Zila,Street,Kolkata,Kolkata,West Bengal,India,709234,2016-08-25,Rural,Life,SM1002,355245975507,0,0,0.0,0.0,0.0,0,2.0,5.0,7.0,53,24,0.0,43,22,0,10,2,0,46,21,0,37,19,0,0.0,1.0,1.0,0.0,0.2,0.14285714285714285,5,2,0,36147059.089999996,12869795.94,0.0,26970892.51,8714566.38,0.0,20038945.51,8393495.31,0.0,6931947.0,321071.07,0.0,1.5675546762673067,30,19,0.0,9,2,0,0.547945205479452,0.3013698630136986,0.0,40,22,0.0,221,221,0.0,3.5542501056922835,1.1484139231096369,0.0,1.0,-inf,-100.0,0.0,73,73,0.0,73,0.0,0.0,0.0,15,0.0,0.0,73,0.0,0.0,7588349.64,0.0,0.0,119153183.91,0.0,8.930869267624914,0,0,0,0,0,0,0.0,0.0,7.0,2.0,0.0,0.2857142857142857,3
2025-08-13,AG1047,Kabir Bawa,M,1987-12-19,UID-307705543441,LIC/Ta/88729,2023-10-12,2027-12-26,MI,GEN,2,Hindi/English/Tamil,99221355259,kabir52@example.com,H.No. 02- Kibe Road,Ahuja Circle,Street,Madurai,Madurai,Tamil Nadu,India,686990,2022-12-01,Urban,Life,SM1042,786173083889,1,0,0.0,1.0,0.01639344262295082,1,3.0,5.0,7.0,41,20,0.0,30,18,0,11,2,0,38,16,0,27,15,0,0.0,1.0,1.0,0.0,0.2,0.14285714285714285,2,2,0,36487319.03,20421957.19,0.0,29174408.78,11220922.83,0.0,14740115.48,11099806.01,0.0,14434293.3,121116.82,0.0,1.7255480692515677,26,17,0.0,11,1,0,0.44642857142857145,0.3392857142857143,0.0,25,19,0.0,182,182,0.0,3.738687818774288,1.4379563889804148,0.0,1.0,-inf,-100.0,0.0,56,56,0.0,56,0.0,0.0,0.0,15,0.0,0.0,56,0.0,0.0,7803381.88,0.0,0.0,108859129.28999999,0.0,2.6639288158795345,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,0.14285714285714285,3
2025-08-13,AG1048,Oorja Shetty,M,1988-03-29,UID-796070548094,LIC/Ta/98524,2015-01-17,2029-05-19,BO,HLT,13,Hindi/English/Tamil,98418478361,oorja47@example.com,08 Tailor Nagar,Deo Street,Street,Chennai,Chennai,Tamil Nadu,India,664496,2012-01-20,Urban,Motor,SM1026,822484464363,1,0,0.0,1.0,0.01694915254237288,1,0.0,1.0,1.0,35,24,0.0,26,16,0,9,8,0,33,23,0,24,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,22305841.75,8336863.9399999995,0.0,17356895.45,7204127.0,0.0,13298382.55,5169004.51,0.0,4058512.9,2035122.49,0.0,1.574309379514674,24,20,0.0,9,7,0,0.40625,0.296875,0.0,26,19,0.0,197,197,0.0,3.3376204140301047,1.385307724513917,0.0,1.0,-inf,-100.0,0.0,64,64,0.0,64,0.0,0.0,0.0,9,0.0,0.0,64,0.0,0.0,5200380.3,0.0,0.0,91201481.56,0.0,13.527720739219713,0,0,0,0,0,1,0.0,0.0,1.0,1.0,0.0,1.0,5
2025-08-13,AG1049,Jhanvi Ranganathan,M,2001-10-09,ADHAR-7449-2283-2066,LIC/Ka/66679,2015-12-06,2028-07-04,MI,GEN,9,Hindi/English/Kannada,98028656803,jhanvi99@example.com,24/55 Grover Street,Chowdhury Circle,Street,Mysore,Mysore,Karnataka,India,581462,2015-10-08,Rural,Health,SM1025,136723402645,27,0,0.0,27.0,0.29347826086956524,1,4.0,12.0,23.0,73,19,0.0,52,16,0,21,3,0,65,17,0,47,15,0,1.0,1.0,2.0,0.25,0.08333333333333333,0.08695652173913043,3,0,0,35263312.95,13869719.59,0.0,35826853.05,8831351.91,0.0,25115248.980000008,8008937.38,0.0,10711604.07,822414.53,0.0,2.088808060897543,38,17,0.0,18,2,0,0.7101449275362319,0.2608695652173913,0.0,49,18,0.0,213,213,0.0,5.0272118761464695,1.2392123065461595,0.0,1.0,-inf,-100.0,0.0,69,69,0.0,69,0.0,0.0,0.0,14,0.0,0.0,69,0.0,0.0,7126585.06,0.0,0.0,115522947.69,0.0,9.81245722108145,0,0,0,0,0,0,0.0,0.0,23.0,2.0,0.0,0.08695652173913043,6
2025-08-13,AG1050,Kavya Raj,M,1965-12-23,UID-504682799400,LIC/Ka/49146,2015-09-03,2030-02-11,MI,GEN,11,Hindi/English/Kannada,98720099620,kavya84@example.com,04/33- Jhaveri Circle,Edwin Circle,Street,Mysore,Mysore,Karnataka,India,560001,2013-12-08,Urban,Combo,SM1003,262577797089,0,0,0.0,0.0,0.0,0,3.0,4.0,7.0,27,19,0.0,20,13,0,7,6,0,20,17,0,16,11,0,1.0,1.0,2.0,0.3333333333333333,0.25,0.2857142857142857,5,2,0,17866693.79,14590347.22,0.0,11793557.37,11069292.21,0.0,10215409.48,7290712.780000001,0.0,1578147.89,3778579.4299999992,0.0,1.146089793885335,21,16,0.0,4,6,0,0.3384615384615385,0.27692307692307694,0.0,22,18,0.0,197,197,0.0,1.7735946284467712,1.6646747532092339,0.0,1.0,-inf,-100.0,0.0,65,65,0.0,65,0.0,0.0,0.0,14,0.0,0.0,65,0.0,0.0,6649522.49,0.0,0.0,114797178.1,0.0,11.644079397672828,0,0,0,0,0,0,0.0,0.0,7.0,1.0,0.0,0.14285714285714285,2
2025-08-13,AG1051,Jhanvi Lad,M,1991-08-26,ADHAR-9416-7984-1091,LIC/We/29962,2025-05-07,2030-02-03,IM,HLT,4,Hindi/English/Bengali,98907585556,jhanvi71@example.com,H.No. 861 Tiwari Marg,Sampath Zila,Street,Howrah,Howrah,West Bengal,India,790735,2021-06-24,Urban,Combo,SM1035,608445328028,0,0,0.0,0.0,0.0,0,0.0,2.0,2.0,34,20,0.0,27,13,0,7,7,0,28,18,0,22,11,0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,0,20261811.81,16429632.84,0.0,13244240.18,12049269.57,0.0,10104014.589999998,6787654.010000001,0.0,3140225.59,5261615.559999999,0.0,1.2138087303384466,25,17,0.0,6,7,0,0.45,0.3,0.0,27,18,0.0,188,188,0.0,1.9067311554716013,1.7346950355437383,0.0,1.0,-inf,-100.0,0.0,60,60,0.0,60,0.0,0.0,0.0,13,0.0,0.0,60,0.0,0.0,6946044.88,0.0,0.0,108462854.58,0.0,4.101300479123887,0,0,0,0,0,0,0.0,0.0,2.0,1.0,0.0,0.5,3
